"File","Lang","Word","GroupId","MeaningsCount"
"dreams_batch_14.json","Русский","кивок","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кидала","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кии","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","килограмм","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","километр","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","киль","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","килька","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кимоно","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кипарис","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кипяток","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кирза","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кирка","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кирпич","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кисель","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_14.json","Русский","кислород","legacy","1"
"dreams_batch_14.json","English","legacy-en","legacy","1"
"dreams_batch_14.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кислота","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кисть","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кит","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кичливость","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кишечник","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клавиатура","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клавиша","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клад","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кладбище","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кладовая","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клаксон","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клан","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клапан","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кларнет","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","класс","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","классика","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","классификация","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клевер","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клевета","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клей","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клеймо","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клен","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клетка","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клеть","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клещ","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клещи","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клиент","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клин","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клиника","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клинок","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клипса","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клоака","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клобук","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клозет","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клок","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клон","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клоп","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клоун","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клуб","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клубок","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клумба","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клык","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клюв","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","ключ","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клякса","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","клятва","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кляузник","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кляча","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","книга","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","книголюб","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","книжка","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кнопка","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кнут","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кнуты","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","князь","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кобра","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кобура","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кобыла","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коварство","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","ковбой","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","ковер","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","ковчег","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","ковш","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","ковыль","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коготь","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","когть","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кодекс","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кожа","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кожура","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коза","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","козырек","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","козырь","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","койка","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кок","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кокон","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кокос","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","кол","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колбаса","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колдун","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колебание","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колено","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коленопреклонение","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колесник","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колесница","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колесо","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колея","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коллега","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коллектив","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коллекция","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","коллизия","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колодец","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колокол","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колокольчик","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колонна","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колоннада","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колос","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колоссальность","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колотушка","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колпак","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_15.json","Русский","колтун","legacy","1"
"dreams_batch_15.json","English","legacy-en","legacy","1"
"dreams_batch_15.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","колчан","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","колыбель","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","колымага","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","колье","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","кольцо","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","коляска","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","команда","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","командир","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","командировка","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","командование","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комар","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комедия","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комета","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комик","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комиссия","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комитет","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комментарий","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","коммерция","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","коммуналка","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комната","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","компания","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","компаньон","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","компас","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","компенсация","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","комплимент","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","композитор","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","компьютер","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конвейер","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конверт","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","кондитер","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","кондуктор","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конец","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конкурент","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конкуренция","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конкурс","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конный","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конспект","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","консультация","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","контакт","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","контора","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","контракт","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","контраст","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","контролер","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","контроль","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","контур","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конура","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
"dreams_batch_16.json","Русский","конфедерация","legacy","1"
"dreams_batch_16.json","English","legacy-en","legacy","1"
"dreams_batch_16.json","O'zbek","legacy-uz","legacy","1"
